full_time,programming_language,total_experience,position,salary,region,english_level,title,male,company_type,year
1,JavaScript,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2300.0,Київ,4,Middle,1,Аутстафінгова,2021
1,JavaScript,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2300.0,Київ,4,Middle,1,Продуктова,2021
1,TypeScript,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2300.0,Харків,5,Middle,1,Аутсорсингова,2021
1,Python,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2300.0,Київ,4,Middle,1,Продуктова,2021
1,PHP,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2300.0,Львів,5,Middle,1,Аутсорсингова,2021
1,JavaScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2300.0,Львів,4,Middle,1,Аутсорсингова,2021
1,Інше,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2300.0,Київ,5,Middle,1,Продуктова,2021
1,C++,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2300.0,Одеса,2,Team Lead,1,Аутстафінгова,2021
1,C# / .NET,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2300.0,Київ,5,Middle,1,Продуктова,2021
1,Kotlin,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2300.0,Інше,4,Junior,1,Аутсорсингова,2021
1,TypeScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2280.0,Київ,4,Middle,1,Аутсорсингова,2021
1,Java,1.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2250.0,Івано-Франківськ,4,Junior,1,Аутсорсингова,2021
1,TypeScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2250.0,Інше,5,Team Lead,1,Аутсорсингова,2021
1,Java,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2250.0,Київ,5,Middle,1,Аутсорсингова,2021
1,JavaScript,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2250.0,Одеса,4,Middle,1,Продуктова,2021
1,C,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2250.0,Київ,4,Middle,1,Аутстафінгова,2021
1,Go,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2250.0,Харків,4,Middle,1,Аутсорсингова,2021
1,TypeScript,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2250.0,Дніпро,5,Middle,1,Продуктова,2021
1,JavaScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2250.0,Харків,6,Middle,1,Аутсорсингова,2021
1,Java,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2250.0,Київ,4,Middle,1,Продуктова,2021
1,1С,9.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2250.0,Львів,5,Team Lead,1,Аутсорсингова,2021
1,Python,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2250.0,Київ,4,Middle,1,Аутстафінгова,2021
1,Java,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2240.0,Львів,4,Middle,1,Аутстафінгова,2021
1,JavaScript,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2230.0,Харків,4,Middle,0,Аутсорсингова,2021
1,C# / .NET,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2214.0,Київ,5,Middle,0,Продуктова,2021
1,Java,1.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,5,Middle,1,Аутстафінгова,2021
1,TypeScript,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Львів,4,Middle,0,Аутсорсингова,2021
1,Java,1.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,3,Middle,1,Аутсорсингова,2021
1,C# / .NET,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,5,Middle,1,Аутсорсингова,2021
1,PHP,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,4,Middle,1,Аутсорсингова,2021
1,Salesforce Apex,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Львів,4,Junior,1,Аутсорсингова,2021
1,Java,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,5,Middle,1,Аутсорсингова,2021
1,JavaScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Чернівці,3,Middle,1,Аутсорсингова,2021
1,JavaScript,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,4,Middle,1,Аутсорсингова,2021
1,Kotlin,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Львів,6,Middle,1,Аутсорсингова,2021
1,TypeScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,5,Middle,1,Стартап,2021
1,JavaScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,3,Middle,1,Продуктова,2021
1,Python,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,3,Middle,1,Продуктова,2021
1,C++,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Львів,6,Middle,1,Продуктова,2021
1,Swift,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,3,Middle,0,Аутсорсингова,2021
1,Java,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Вінниця,5,Middle,1,Продуктова,2021
1,Python,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,5,Middle,1,Аутсорсингова,2021
1,Salesforce Apex,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Львів,4,Senior,1,Аутстафінгова,2021
1,PHP,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Миколаїв,4,Middle,1,Аутсорсингова,2021
1,C# / .NET,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,3,Middle,1,Продуктова,2021
1,C++,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Суми,6,Middle,1,Аутсорсингова,2021
1,C# / .NET,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,5,Middle,1,Аутсорсингова,2021
1,JavaScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,4,Middle,1,Аутсорсингова,2021
1,PHP,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Хмельницький,3,Middle,1,Аутстафінгова,2021
1,PHP,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Дніпро,4,Middle,1,Аутстафінгова,2021
1,Java,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,2,Middle,1,Продуктова,2021
1,Python,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Одеса,4,Junior,1,Аутсорсингова,2021
1,PHP,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,1,Продуктова,2021
1,JavaScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,3,Middle,0,Продуктова,2021
1,Swift,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,1,Аутсорсингова,2021
1,Salesforce Apex,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,1,Аутсорсингова,2021
1,Java,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,1,Аутсорсингова,2021
1,JavaScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Львів,5,Middle,1,Аутсорсингова,2021
1,C# / .NET,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,5,Middle,1,Аутсорсингова,2021
1,,0.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,4,Middle,1,Аутсорсингова,2021
1,PHP,0.25,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,1,Продуктова,2021
1,TypeScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,5,Middle,1,Продуктова,2021
1,Swift,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,1,Аутсорсингова,2021
1,Kotlin,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,1,Аутсорсингова,2021
1,JavaScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Вінниця,4,Middle,1,Аутсорсингова,2021
1,JavaScript,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Одеса,2,Middle,1,Продуктова,2021
1,TypeScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,5,Middle,1,Продуктова,2021
1,C++,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,6,Tech Lead,0,Продуктова,2021
1,TypeScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Одеса,4,Middle,1,Стартап,2021
1,C# / .NET,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,3,Middle,0,Продуктова,2021
1,PHP,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Тернопіль,5,Middle,1,Аутстафінгова,2021
1,Kotlin,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Кропивницький,5,Middle,1,Продуктова,2021
1,JavaScript,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,5,Middle,1,Аутсорсингова,2021
1,Swift,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,4,Middle,1,Аутсорсингова,2021
1,TypeScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Полтава,3,Middle,1,Аутсорсингова,2021
1,C# / .NET,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,5,Middle,1,Аутстафінгова,2021
1,C# / .NET,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,4,Middle,0,Продуктова,2021
1,TypeScript,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Кропивницький,5,Tech Lead,1,Аутсорсингова,2021
1,Java,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,5,Middle,1,Аутсорсингова,2021
1,C# / .NET,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Рівне,4,Middle,1,Продуктова,2021
1,C,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Львів,4,Middle,1,Продуктова,2021
1,C# / .NET,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Полтава,4,Middle,1,Аутсорсингова,2021
1,PHP,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,2,Middle,1,Продуктова,2021
1,Java,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Львів,5,Middle,1,Аутсорсингова,2021
1,JavaScript,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,2,Middle,1,Аутсорсингова,2021
1,APL,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,6,Middle,1,Продуктова,2021
1,C# / .NET,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,1,Аутсорсингова,2021
1,JavaScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,2,Middle,1,Продуктова,2021
1,Java,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,1,Продуктова,2021
1,Swift,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,5,Middle,1,Стартап,2021
1,C,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,5,Middle,1,Аутсорсингова,2021
1,JavaScript,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,1,Аутстафінгова,2021
1,JavaScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,2,Middle,1,Аутсорсингова,2021
1,Ruby,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,5,Middle,1,Аутстафінгова,2021
1,C# / .NET,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Запоріжжя,4,Middle,1,Аутстафінгова,2021
1,PHP,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Запоріжжя,5,Middle,0,Аутсорсингова,2021
1,PHP,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Запоріжжя,4,Middle,1,Інша,2021
1,Python,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Запоріжжя,2,Middle,1,Продуктова,2021
1,Java,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,1,Продуктова,2021
1,JavaScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,4,Middle,0,Аутсорсингова,2021
1,TypeScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Львів,4,Middle,0,Аутсорсингова,2021
1,C# / .NET,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,0,Продуктова,2021
1,C# / .NET,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,1,Аутстафінгова,2021
1,JavaScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,1,Продуктова,2021
1,Java,1.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,4,Middle,1,Продуктова,2021
0,1С,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Херсон,2,Middle,1,Інша,2021
1,PHP,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Дніпро,3,Middle,1,Стартап,2021
1,JavaScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Інше,4,Middle,1,Аутсорсингова,2021
0,Swift,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,5,Middle,1,Продуктова,2021
1,C# / .NET,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,4,Middle,0,Продуктова,2021
1,Python,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,5,Middle,0,Аутсорсингова,2021
1,C# / .NET,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Одеса,5,Middle,0,Аутсорсингова,2021
1,Java,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,4,Middle,1,Аутсорсингова,2021
1,C# / .NET,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Вінниця,4,Senior,1,Аутстафінгова,2021
1,PHP,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Інше,4,Senior,1,Аутстафінгова,2021
1,JavaScript,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,3,Middle,1,Продуктова,2021
1,JavaScript,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Хмельницький,5,Middle,1,Аутсорсингова,2021
1,Java,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,5,Middle,1,Продуктова,2021
1,Java,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Львів,4,Middle,1,Аутсорсингова,2021
1,Java,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,1,Аутсорсингова,2021
1,C# / .NET,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,3,Middle,1,Продуктова,2021
0,"Мови розробки БД (PL/SQL, Transact-SQL)",10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,3,Middle,1,Продуктова,2021
1,Swift,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,5,Middle,1,Продуктова,2021
1,TypeScript,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,5,Middle,1,Продуктова,2021
1,TypeScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,5,Middle,1,Аутстафінгова,2021
1,Go,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,6,Middle,0,Продуктова,2021
1,C# / .NET,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,3,Middle,1,Продуктова,2021
1,SQL,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,2,Middle,1,Аутсорсингова,2021
1,Ruby,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Івано-Франківськ,5,Middle,1,Аутсорсингова,2021
1,1С,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Інше,2,Senior,1,Аутсорсингова,2021
1,PHP,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,6,Middle,0,Продуктова,2021
1,1С,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,2,Senior,1,Продуктова,2021
1,JavaScript,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Кропивницький,5,Team Lead,0,Продуктова,2021
1,PHP,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Інше,5,Senior,1,Аутстафінгова,2021
1,JavaScript,7.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,6,Senior,1,Аутсорсингова,2021
1,PHP,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Дніпро,3,Middle,1,Продуктова,2021
0,PHP,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Полтава,6,Senior,1,Продуктова,2021
1,Ruby,8.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Кропивницький,5,Tech Lead,1,Аутсорсингова,2021
0,Ruby,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Хмельницький,2,Team Lead,1,Продуктова,2021
1,Java,0.25,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,3,Middle,1,Продуктова,2021
1,Python,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Харків,4,Middle,1,Продуктова,2021
1,JavaScript,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Middle,1,Продуктова,2021
1,C# / .NET,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,3,Middle,1,Продуктова,2021
1,PHP,5.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Черкаси,3,Middle,1,Аутсорсингова,2021
1,TypeScript,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2200.0,Київ,4,Team Lead,1,Продуктова,2021
1,PHP,9.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2185.0,Запоріжжя,5,Middle,0,Продуктова,2021
1,Java,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2185.0,Вінниця,4,Middle,1,Продуктова,2021
1,C# / .NET,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2185.0,Харків,5,Middle,1,Продуктова,2021
1,Java,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2150.0,Чернігів,4,Middle,1,Інша,2021
1,Java,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2150.0,Івано-Франківськ,5,Middle,1,Аутсорсингова,2021
1,C,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2150.0,Харків,4,Middle,1,Аутсорсингова,2021
1,Python,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2150.0,Київ,5,Middle,0,Продуктова,2021
1,Java,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2150.0,Івано-Франківськ,4,Middle,1,Аутсорсингова,2021
1,JavaScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2150.0,Інше,4,Middle,1,Аутсорсингова,2021
1,Dart,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2150.0,Львів,5,Middle,1,Аутсорсингова,2021
1,TypeScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2150.0,Київ,4,Middle,0,Аутсорсингова,2021
0,Java,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2150.0,Київ,4,Middle,1,Аутсорсингова,2021
1,TypeScript,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2150.0,Київ,5,Middle,1,Продуктова,2021
1,Java,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2135.0,Львів,4,Middle,1,Продуктова,2021
1,C# / .NET,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2130.0,Київ,5,Middle,1,Продуктова,2021
1,Java,6.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2120.0,Київ,4,Middle,1,Продуктова,2021
1,Java,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Київ,4,Middle,1,Аутсорсингова,2021
1,C# / .NET,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Львів,5,Middle,1,Аутстафінгова,2021
1,C# / .NET,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Чернівці,4,Middle,1,Аутсорсингова,2021
1,Ruby,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Харків,4,Middle,1,Аутстафінгова,2021
1,1С,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Київ,3,Team Lead,0,Аутсорсингова,2021
1,JavaScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Одеса,3,Middle,1,Продуктова,2021
1,JavaScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Вінниця,4,Middle,1,Аутсорсингова,2021
1,JavaScript,1.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Київ,5,Middle,1,Аутсорсингова,2021
1,C# / .NET,1.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Київ,5,Middle,1,Аутсорсингова,2021
1,Python,1.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Чернігів,4,Middle,1,Аутсорсингова,2021
1,C# / .NET,3.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Дніпро,6,Middle,1,Аутстафінгова,2021
1,Swift,1.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Херсон,4,Middle,1,Аутсорсингова,2021
1,,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Тернопіль,2,Middle,1,Продуктова,2021
1,Swift,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Київ,4,Middle,1,Продуктова,2021
1,JavaScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Харків,4,Middle,1,Аутсорсингова,2021
1,JavaScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Київ,4,Middle,0,Аутсорсингова,2021
1,,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Київ,5,Middle,1,Аутсорсингова,2021
1,Java,10.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Харків,3,Middle,0,Аутсорсингова,2021
1,Java,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Львів,4,Middle,1,Аутсорсингова,2021
1,C# / .NET,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Ужгород,2,Middle,1,Аутсорсингова,2021
1,C# / .NET,1.5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Київ,5,Middle,1,Аутсорсингова,2021
1,Python,4.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Чернівці,5,Middle,1,Аутстафінгова,2021
1,Java,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Харків,4,Middle,1,Аутсорсингова,2021
1,TypeScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Київ,5,Middle,0,Аутсорсингова,2021
1,JavaScript,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Кропивницький,5,Middle,1,Аутсорсингова,2021
1,Go,2.0,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",2100.0,Харків,4,Middle,1,Аутсорсингова,2021
