timestamp,full_time,region,salary,male,age,education,phd,english_level,position,title,programming_language,industry,company_type,total_experience
,1,Київ,2100,1,30,Вища,Немає,6,Support,Senior,,"Adtech / Advertising, Media",Аутстафінгова,8.0
,1,Київ,9450,1,43,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Tech Lead,C# / .NET,"Fintech / Banking, Internet of Things",Продуктова,15.0
,1,Не Україна,4870,0,30,Дві вищі,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Manager,"Мови розробки БД (PL/SQL, Transact-SQL)",Agriculture,Аутстафінгова,8.0
,1,Київ,3750,1,27,Вища,Немає,5,"Analyst (Business, Data, System)",Middle,,"Retail, Telecom",Аутсорсингова,5.0
,1,Івано-Франківськ,6300,1,49,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,Java,"Fintech / Banking, Telecom, Travel",Аутсорсингова,15.0
,1,Київ,1300,0,23,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,TypeScript,Edtech / Education,Продуктова,1.0
,1,Львів,500,1,38,Дві вищі,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,Python,"Geospatial, Insurance, Machine Learning",Стартап,15.0
,1,Львів,3100,1,30,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Java,Medtech / Healthcare,Аутсорсингова,3.0
,1,Львів,3000,1,24,Середня спеціальна,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,TypeScript,"Blockchain, GameDev",Стартап,5.0
,1,Не Україна,2500,0,24,Вища,Немає,6,"Analyst (Business, Data, System)",,Python,"Data Science, Travel",Продуктова,4.0
,1,Львів,4900,1,33,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,C# / .NET,"Data Science, Embedded, Robotics",Аутстафінгова,15.0
,1,Не Україна,7200,1,29,Дві вищі,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,PHP,"Big Data, High Load Systems, Mobile",Продуктова,8.0
,1,Одеса,2500,0,33,Вища,Немає,5,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",Middle,,High Load Systems,Аутсорсингова,7.0
,1,Львів,5500,1,21,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Java,Fintech / Banking,Аутсорсингова,3.0
,1,Не Україна,4700,1,25,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,C# / .NET,Fintech / Banking,Аутсорсингова,6.0
,1,Вінниця,1500,0,24,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,ERP,Аутстафінгова,3.0
,0,Хмельницький,4750,1,31,Середня,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,C# / .NET,Fintech / Banking,Аутсорсингова,6.0
,1,Київ,6000,1,38,Дві вищі,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,PHP,"E-commerce, Fintech / Banking",Продуктова,6.0
,1,Не Україна,1000,0,22,Вища,Немає,5,ERP/CRM,Junior,,ERP,Інша,1.5
,1,Одеса,2300,0,28,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,Security,Аутстафінгова,6.0
,1,Львів,4000,1,31,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,PHP,"Automotive, Logistics",Аутстафінгова,9.0
,1,Не Україна,2000,1,24,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,"E-commerce, Інша",Аутсорсингова,3.0
,1,Хмельницький,2700,1,31,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,E-commerce,Продуктова,0.25
,1,Івано-Франківськ,1700,1,37,Середня спеціальна,Немає,3,"DevOps, SRE",Junior,Python,Medtech / Healthcare,Аутсорсингова,1.0
,1,Київ,4000,1,27,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,JavaScript,Adtech / Advertising,Аутсорсингова,6.0
,1,Одеса,1400,1,26,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,"AR/VR, GameDev, Mobile",Продуктова,2.0
,1,Одеса,4000,1,25,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,JavaScript,"E-commerce, Retail, Uberfication",Аутсорсингова,5.0
,1,Івано-Франківськ,3200,1,33,Вища,Немає,6,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Manager,,E-commerce,Аутсорсингова,7.0
,1,Київ,4400,1,31,Вища,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Go,Gambling,Продуктова,10.0
,1,Вінниця,250,0,25,Вища,Немає,4,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",,,Інша,Аутстафінгова,1.0
,1,Кропивницький,900,1,24,Вища,Немає,2,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Middle,Інше,"Media, Інша",Продуктова,3.0
,1,Не Україна,1500,0,30,Вища,Немає,5,"Marketing, SEO, Copywriter",Manager,,Adtech / Advertising,Продуктова,1.0
,1,Харків,1300,1,24,Вища,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,Geospatial,Аутстафінгова,1.0
,1,Черкаси,1300,1,27,Вища,Немає,5,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Junior,,"E-commerce, Medtech / Healthcare",Аутсорсингова,1.5
,1,Полтава,950,1,22,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,Java,Gambling,Продуктова,2.0
,1,Полтава,1800,0,30,Вища,Немає,2,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,Big Data,Продуктова,3.0
,0,Львів,600,1,37,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,PHP,E-commerce,Фриланс,5.0
,1,Київ,6000,1,42,Вища,Немає,5,"СTO, Director of Engineering, Program Director, CEO, (co-)founder",Manager,,Інша,Аутсорсингова,10.0
,1,Дніпро,2100,1,35,Середня спеціальна,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,E-commerce,Аутсорсингова,1.5
,1,Черкаси,1100,0,25,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,Kotlin,Mobile,Аутсорсингова,1.5
,1,Запоріжжя,2050,0,25,Вища,Немає,3,HR/Recruiter,Senior,,"E-commerce, Edtech / Education",Аутсорсингова,5.0
,1,Київ,2500,0,25,Вища,Немає,5,HR/Recruiter,Senior,,Інша,Аутсорсингова,5.0
,1,Полтава,900,0,22,Вища,Немає,5,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",Middle,,Інша,Аутсорсингова,2.0
,1,Тернопіль,1500,1,20,Студент,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,"E-commerce, Geospatial",Продуктова,2.0
,1,Хмельницький,5750,1,32,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,C++,"Cloud Computing, ERP, Fintech / Banking",Продуктова,8.0
,0,Львів,1370,0,38,Дві вищі,Немає,6,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,Інша,Аутсорсингова,3.0
,1,Івано-Франківськ,2500,0,26,Вища,Немає,4,"Data Science, Machine Learning, Big Data",Middle,Python,Fintech / Banking,Продуктова,4.0
,1,Львів,942,1,28,Дві вищі,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,JavaScript,Medtech / Healthcare,Продуктова,1.0
,1,Житомир,3700,1,26,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,C# / .NET,E-commerce,Продуктова,6.0
,1,Дніпро,6500,1,26,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Dart,"Media, Mobile",Продуктова,5.0
,1,Тернопіль,1200,1,23,Вища,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,JavaScript,Logistics,Аутсорсингова,2.0
,1,Київ,1600,0,34,Вища,Кандидат наук,6,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Team Lead,JavaScript,"AR/VR, E-commerce, Fintech / Banking",Продуктова,3.0
,1,Львів,4200,1,27,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,TypeScript,Internet of Things,Продуктова,7.0
,1,Львів,6700,1,27,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,JavaScript,Adtech / Advertising,Аутсорсингова,7.0
,1,Київ,5000,1,21,Студент,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,GameDev,Продуктова,3.0
,1,Київ,2850,1,26,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,Java,"Big Data, Embedded",Продуктова,3.0
,1,Не Україна,2400,0,28,Вища,Немає,6,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Middle,,GameDev,Продуктова,5.0
,1,Київ,4200,1,34,Дві вищі,Немає,6,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",,,"Gambling, GameDev",Продуктова,3.0
,1,Київ,3350,1,33,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,PHP,E-commerce,Аутсорсингова,2.0
,1,Не Україна,4500,0,39,Вища,Немає,5,"Analyst (Business, Data, System)",Team Lead,SQL,"Big Data, Fintech / Banking",Аутсорсингова,7.0
,1,Львів,800,1,25,Вища,Немає,4,"Marketing, SEO, Copywriter",Middle,,"E-commerce, Інша",Аутстафінгова,1.5
,1,Київ,3000,0,26,Вища,Немає,5,HR/Recruiter,Head,,"Fintech / Banking, Medtech / Healthcare, Security",Аутсорсингова,5.0
,1,Не Україна,2565,0,27,Вища,Немає,6,HR/Recruiter,Senior,,"Manufacturing, Travel",Аутсорсингова,5.0
,1,Київ,2000,1,23,Вища,Немає,5,"Analyst (Business, Data, System)",Junior,,"E-commerce, Retail",Аутсорсингова,2.0
,1,Київ,6000,1,25,Середня,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,Kotlin,Fintech / Banking,Аутсорсингова,6.0
,1,Не Україна,3500,0,25,Вища,Немає,6,HR/Recruiter,Head,,Fintech / Banking,Продуктова,1.5
,1,Київ,3800,0,34,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Team Lead,C# / .NET,E-commerce,Аутстафінгова,7.0
,1,Львів,500,0,20,Студент,Немає,6,"Data Science, Machine Learning, Big Data",Intern/Trainee,Python,"Big Data, Data Science",Аутстафінгова,0.5
,0,Дніпро,250,1,29,Вища,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,JavaScript,E-commerce,Аутсорсингова,1.5
,1,Полтава,2700,1,39,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,PHP,Gambling,Аутсорсингова,6.0
,1,Київ,3000,1,36,Середня,Немає,2,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Python,E-commerce,Інша,10.0
,1,Львів,1000,1,24,Вища,Немає,4,SysAdmin,,,Інша,Аутстафінгова,3.0
,1,Одеса,3800,1,23,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,C# / .NET,Інша,Аутстафінгова,4.0
,1,Львів,3700,1,31,Вища,Немає,6,"DevOps, SRE",Middle,Інше,"E-commerce, Інша",Продуктова,15.0
,1,Харків,3100,1,23,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,C# / .NET,"Cloud Computing, GameDev",Продуктова,3.0
,1,Київ,3500,1,22,Вища,Немає,6,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",Middle,,"Blockchain, Fintech / Banking",Продуктова,1.0
,1,Дніпро,870,1,41,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,,Fintech / Banking,Продуктова,1.5
,1,Вінниця,5200,1,27,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,JavaScript,"E-commerce, Fintech / Banking",Аутстафінгова,5.0
,1,Івано-Франківськ,8000,1,27,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,Python,"Cloud Computing, Data Science",Аутстафінгова,7.0
,1,Івано-Франківськ,8075,1,32,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Scala,Public services / Government,Аутстафінгова,12.0
,1,Черкаси,2300,1,36,Вища,Немає,3,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Middle,,"Fintech / Banking, Retail, Telecom",Аутстафінгова,8.0
,1,Київ,3500,1,28,Вища,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Python,Retail,Продуктова,3.0
,0,Черкаси,1200,0,34,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Python,ERP,Продуктова,15.0
,1,Київ,3500,1,39,Вища,Немає,6,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",Senior,,Medtech / Healthcare,Аутстафінгова,6.0
,1,Львів,4000,0,27,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Java,E-commerce,Аутсорсингова,3.0
,0,Тернопіль,2300,0,32,Дві вищі,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,,"Manufacturing, Mobile, Robotics",Аутсорсингова,6.0
,1,Київ,9000,1,30,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Architect,JavaScript,"E-commerce, Fintech / Banking, High Load Systems",Продуктова,12.0
,1,Київ,4700,1,39,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,C# / .NET,"Cloud Computing, Інша",Аутстафінгова,14.0
,1,Івано-Франківськ,3000,0,25,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,C# / .NET,Adtech / Advertising,Продуктова,4.0
,1,Львів,5900,1,38,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,C# / .NET,"Internet of Things, Medtech / Healthcare",Аутстафінгова,15.0
,1,Київ,5700,1,34,Середня,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Architect,Java,E-commerce,Аутсорсингова,14.0
,1,Чернігів,3850,1,26,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,"E-commerce, Medtech / Healthcare",Аутсорсингова,3.0
,1,Не Україна,3300,0,25,Вища,Немає,4,HR/Recruiter,Manager,,"Hardware, Інша",Продуктова,7.0
,1,Київ,4300,1,37,Дві вищі,Кандидат наук,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,Swift,Security,Аутстафінгова,10.0
,1,Не Україна,14000,1,29,Середня спеціальна,Немає,6,"СTO, Director of Engineering, Program Director, CEO, (co-)founder",,Python,"Big Data, Legal, Machine Learning",Продуктова,12.0
,1,Не Україна,6800,1,34,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Tech Lead,PHP,E-commerce,Продуктова,15.0
,1,Київ,5000,1,38,Середня,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,C# / .NET,"Automotive, Manufacturing",Інша,15.0
,1,Хмельницький,3000,1,36,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,PHP,E-commerce,Аутсорсингова,3.0
,1,Київ,5000,1,40,Вища,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,C# / .NET,Embedded,Продуктова,15.0
,0,Житомир,1000,0,34,Вища,Немає,2,HTML Coder,Middle,PHP,E-commerce,Аутсорсингова,10.0
,1,Дніпро,2600,1,28,Вища,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,TypeScript,Gambling,Продуктова,3.0
,1,Львів,1200,1,22,Студент,Немає,5,"Analyst (Business, Data, System)",,,"ERP, Internet of Things, Real Estate",Аутсорсингова,2.0
,1,Не Україна,1500,0,33,Вища,Немає,2,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,"Dating, E-commerce",Продуктова,11.0
,1,Львів,2000,0,26,Вища,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,E-commerce,Аутстафінгова,2.0
,1,Київ,2000,0,27,Вища,Немає,4,HR/Recruiter,Team Lead,,Інша,Аутстафінгова,4.0
,1,Київ,6000,1,36,Вища,Немає,4,Security Specialist,Team Lead,,"Fintech / Banking, Security, Інша",Аутсорсингова,15.0
,1,Івано-Франківськ,700,0,22,Вища,Немає,4,"Marketing, SEO, Copywriter",Junior,,Інша,Продуктова,2.0
,1,Київ,6000,1,41,Дві вищі,Немає,6,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,Java,"Security, Інша",Продуктова,7.0
,1,Київ,650,1,33,Дві вищі,Немає,5,SysAdmin,,,"Medtech / Healthcare, Telecom",Аутсорсингова,5.0
,1,Львів,800,1,28,Вища,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,JavaScript,Інша,Продуктова,2.0
,1,Дніпро,2700,1,30,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,C# / .NET,E-commerce,Продуктова,8.0
,1,Тернопіль,700,0,23,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,JavaScript,Інша,Інша,1.0
,1,Київ,2800,1,34,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Senior,JavaScript,Manufacturing,Продуктова,6.0
,1,Київ,8000,1,32,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,Інша,Аутстафінгова,12.0
,1,Не Україна,2300,0,36,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,Інша,Продуктова,4.0
,0,Київ,500,1,18,Студент,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Intern/Trainee,TypeScript,"E-commerce, Mobile",Стартап,0.25
,1,Одеса,6935,1,32,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,TypeScript,Інша,Продуктова,10.0
,1,Київ,1200,0,28,Вища,Немає,6,Support,,,Інша,Аутсорсингова,6.0
,1,Хмельницький,3300,1,22,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Python,Інша,Аутсорсингова,5.0
,1,Не Україна,3000,1,32,Вища,Немає,5,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",Senior,,"Big Data, Public services / Government, Real Estate",Аутстафінгова,8.0
,1,Київ,3500,0,37,Вища,Немає,5,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",Senior,,Інша,Продуктова,15.0
,1,Київ,850,0,22,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,Java,Інша,Продуктова,0.5
,1,Київ,3000,1,24,Вища,Немає,5,"Marketing, SEO, Copywriter",Head,,"Blockchain, Fintech / Banking, Інша",Аутсорсингова,3.0
,1,Не Україна,3800,1,23,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,TypeScript,"E-commerce, Fintech / Banking, Media",Аутсорсингова,6.0
,1,Вінниця,3800,1,34,Середня спеціальна,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,Gambling,Продуктова,6.0
,1,Не Україна,600,1,19,Студент,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,C# / .NET,Retail,Продуктова,1.0
,1,Київ,3700,1,31,Вища,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,TypeScript,Uberfication,Продуктова,10.0
,1,Львів,5000,1,31,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,PHP,"Adtech / Advertising, High Load Systems",Продуктова,10.0
,1,Львів,6120,1,37,Вища,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,Swift,"Embedded, Hardware, Mobile",Продуктова,11.0
,1,Київ,4000,1,32,Вища,Немає,5,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",Senior,,Real Estate,Стартап,11.0
,1,Не Україна,2000,0,33,Вища,Немає,4,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Manager,,Medtech / Healthcare,Продуктова,7.0
,1,Київ,3500,0,25,Вища,Немає,5,"Analyst (Business, Data, System)",Middle,,Adtech / Advertising,Аутстафінгова,4.0
,1,Харків,4000,1,34,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,C# / .NET,Інша,Аутстафінгова,12.0
,1,Черкаси,1500,1,39,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,Інша,Аутсорсингова,3.0
,1,Київ,2000,1,24,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Java,"Blockchain, Fintech / Banking",Продуктова,1.5
,1,Харків,1200,1,21,Середня спеціальна,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,C# / .NET,Fintech / Banking,Продуктова,2.0
,1,Одеса,750,0,29,Вища,Немає,4,Support,Manager,,Adtech / Advertising,Продуктова,0.25
,1,Львів,4000,0,24,Вища,Немає,6,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Manager,,"Edtech / Education, Public services / Government",Аутсорсингова,6.0
,1,Не Україна,1500,0,25,Вища,Немає,5,"Marketing, SEO, Copywriter",Middle,,Інша,Інша,4.0
,1,Вінниця,550,1,34,Вища,Немає,3,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Junior,,"E-commerce, Fintech / Banking, Retail",Продуктова,0.25
,1,Вінниця,2000,1,23,Вища,Немає,3,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,E-commerce,Аутсорсингова,0.25
,1,Одеса,900,0,23,Середня,Немає,2,HR/Recruiter,,,Інша,Продуктова,1.0
,1,Не Україна,2700,0,29,Середня,Немає,5,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Senior,,GameDev,Аутсорсингова,3.0
,1,Не Україна,1100,1,25,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,Swift,Mobile,Аутсорсингова,1.5
,1,Київ,1300,0,20,Студент,Немає,4,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",Middle,,Інша,Продуктова,2.0
,1,Черкаси,6000,1,29,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Tech Lead,JavaScript,"E-commerce, Fintech / Banking",Продуктова,7.0
,1,Київ,5500,1,36,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,TypeScript,Travel,Продуктова,10.0
,1,Київ,3000,1,32,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Team Lead,,"Blockchain, Embedded, High Load Systems",Продуктова,5.0
,1,Київ,8000,1,38,Вища,Немає,4,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,JavaScript,Інша,Продуктова,15.0
,1,Дніпро,1900,1,28,Вища,Немає,3,"DevOps, SRE",Middle,Інше,Fintech / Banking,Продуктова,7.0
,1,Київ,3500,0,32,Вища,Немає,4,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Middle,Java,"Automotive, Fintech / Banking, Travel",Продуктова,2.0
,1,Хмельницький,4600,1,35,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Team Lead,C# / .NET,Інша,Аутстафінгова,12.0
,1,Харків,2700,1,25,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,JavaScript,Fintech / Banking,Аутстафінгова,5.0
,1,Київ,4050,1,31,Дві вищі,Немає,5,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Senior,,Mobile,Продуктова,4.0
,1,Київ,3000,0,43,Дві вищі,Немає,5,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Middle,,Travel,Аутстафінгова,15.0
,1,Київ,2000,0,25,Вища,Немає,5,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",Middle,,Media,Продуктова,2.0
,1,Київ,4300,1,34,Вища,Немає,5,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",Team Lead,Python,"Fintech / Banking, GameDev, Media",Продуктова,8.0
,1,Одеса,2150,1,25,Вища,Немає,5,HR/Recruiter,Senior,,"Big Data, Media, Telecom",Продуктова,5.0
,1,Миколаїв,4000,1,36,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,JavaScript,"ERP, Fintech / Banking, Internet of Things",Продуктова,14.0
,1,Київ,1080,0,27,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,JavaScript,"Fintech / Banking, Real Estate",Аутстафінгова,1.0
,1,Не Україна,4800,1,30,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Swift,Fintech / Banking,Аутстафінгова,8.0
,1,Львів,1800,1,22,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Middle,Java,Fintech / Banking,Аутсорсингова,2.0
,1,Не Україна,6000,1,42,Вища,Немає,6,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Senior,Python,"Data Science, E-commerce, Fintech / Banking",Продуктова,8.0
,1,Київ,1600,1,27,Вища,Немає,5,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",Junior,Python,"E-commerce, Edtech / Education",Аутсорсингова,1.5
