timestamp,full_time,salary,title,programming_language,company_type,total_experience,english_level,region,male,categories,position
02/12/2024 18:12,1,2000,Middle,TypeScript,Продуктова,3.0,5,Київ,0,SE,Software Engineer / Software Developer
02/12/2024 18:13,0,1800,Middle,Solidity,Аутсорсингова,3.0,4,Івано-Франківськ,1,SE,Software Engineer / Software Developer
02/12/2024 18:14,1,1400,Middle,PHP,Аутсорсингова,5.0,4,Дніпро,0,SE,Software Engineer / Software Developer
02/12/2024 18:16,1,2600,Senior,,Продуктова,9.0,6,Київ,1,HR,HR Operations Specialist / People Operations Specialist
02/12/2024 18:19,1,450,Junior,JavaScript,Аутсорсингова,0.5,4,Львів,1,SE,Software Engineer / Software Developer
02/12/2024 18:23,1,8000,,TypeScript,Продуктова,7.0,4,Київ,1,SE,Software Engineer / Software Developer
02/12/2024 18:23,1,1500,,,Аутсорсингова,5.0,5,Київ,0,Marketing,Digital Marketing Manager
02/12/2024 18:24,1,5800,,Java,Продуктова,11.0,4,Київ,0,SE,Software Engineer / Software Developer
02/12/2024 18:24,0,4300,Senior,TypeScript,Стартап,8.0,6,Львів,1,SE,Software Engineer / Software Developer
02/12/2024 18:25,1,3800,Senior,C# / .NET,Аутсорсингова,5.0,5,Хмельницький,1,SE,Software Engineer / Software Developer
02/12/2024 18:28,0,1440,,,Продуктова,5.0,3,Черкаси,1,Product Mgmt,Product Manager
02/12/2024 18:29,1,2800,Middle,,Аутсорсингова,6.0,5,Івано-Франківськ,1,Project Mgmt,Project Manager
02/12/2024 18:30,1,2500,Middle,,Продуктова,5.0,4,Київ,1,"UI/UX, Product Design",Product Designer
02/12/2024 18:32,1,1100,Junior,TypeScript,Продуктова,3.0,5,Київ,1,SE,Software Engineer / Software Developer
02/12/2024 18:36,1,1500,Middle,Swift,Продуктова,2.0,4,Не Україна,1,SE,Software Engineer / Software Developer
02/12/2024 18:37,1,2960,Middle,TypeScript,Стартап,3.0,4,Київ,1,SE,Software Engineer / Software Developer
02/12/2024 18:48,1,2500,Head,,Стартап,10.0,6,Львів,0,Marketing,Head of Marketing
02/12/2024 18:51,1,2600,Middle,Python,Продуктова,2.0,2,Київ,1,DevOps,DevOps Engineer
02/12/2024 18:52,1,4000,Senior,JavaScript,Аутсорсингова,10.0,5,Львів,0,SE,Software Engineer / Software Developer
02/12/2024 19:02,1,2500,,,Аутсорсингова,5.0,3,Київ,1,QA,Manual QA
02/12/2024 19:06,1,4000,,,Інша,7.0,3,Київ,0,Other Mgmt,Engineering Manager
02/12/2024 19:09,1,7743,Tech Lead,Ruby,Аутсорсингова,15.0,5,Львів,0,SE,Software Engineer / Software Developer
02/12/2024 19:10,0,10000,,Verilog,Продуктова,6.0,4,Не Україна,1,Hardware,Hardware Engineer
02/12/2024 19:11,1,1100,Middle,C# / .NET,Продуктова,3.0,4,Тернопіль,1,SE,Software Engineer / Software Developer
02/12/2024 19:12,1,1250,Junior,,Продуктова,3.0,5,Київ,1,QA,Manual QA
02/12/2024 19:12,1,3000,Senior,JavaScript,Аутстафінгова,6.0,5,Київ,0,SE,Software Engineer / Software Developer
02/12/2024 19:14,1,2140,Senior,,Аутсорсингова,6.0,6,Не Україна,1,Brand,Content Writer
02/12/2024 19:15,1,3000,,,Продуктова,2.0,6,Київ,1,Product Mgmt,Product Manager
02/12/2024 19:15,1,4000,Head,,Продуктова,5.0,6,Київ,1,Marketing,Head of Retention
02/12/2024 19:21,1,3660,Senior,,Продуктова,10.0,5,Київ,1,QA,Manual QA
02/12/2024 19:21,1,4400,,Python,Продуктова,4.0,4,Київ,0,DS,Data Engineer / Big Data Engineer
02/12/2024 19:24,1,4000,Head,,Продуктова,7.0,6,Не Україна,1,Product Mgmt,Head of Product
02/12/2024 19:25,1,1120,,,Інша,8.0,2,Не Україна,1,SysAdmin,SysAdmin
02/12/2024 19:26,1,6000,,C# / .NET,Продуктова,10.0,6,Львів,1,SE,Software Engineer / Software Developer
02/12/2024 19:30,1,1700,Middle,,Продуктова,4.0,4,Київ,1,QA,Manual QA
02/12/2024 19:30,1,7000,Senior,Dart,Продуктова,6.0,5,Харків,1,SE,Software Engineer / Software Developer
02/12/2024 19:31,1,3000,,,Продуктова,7.0,4,Львів,1,Marketing,CMO (Chief Marketing Officer)
02/12/2024 19:35,1,1350,Middle,,Продуктова,3.0,5,Не Україна,1,HR,Recruitment Assistant
02/12/2024 19:46,1,3100,Middle,Kotlin,Продуктова,7.0,5,Дніпро,1,SE,Software Engineer / Software Developer
02/12/2024 19:57,1,500,Intern/Trainee,Python,Аутсорсингова,0.5,4,Тернопіль,1,DevOps,DevOps Engineer
02/12/2024 20:02,1,1450,Junior,,Аутсорсингова,0.5,6,Чернівці,1,Tech Wr./Lclz,Technical writer
02/12/2024 20:03,1,3400,Senior,C++,Аутсорсингова,7.0,5,Київ,1,SE,Software Engineer / Software Developer
02/12/2024 20:03,0,650,Middle,JavaScript,Аутсорсингова,10.0,3,Вінниця,1,SE,Software Engineer / Software Developer
02/12/2024 20:03,1,3100,Middle,TypeScript,Аутсорсингова,3.0,4,Не Україна,1,SE,Software Engineer / Software Developer
02/12/2024 20:09,1,1400,Senior,,Продуктова,8.0,3,Київ,1,Analyst,Game Analyst
02/12/2024 20:11,1,4800,Senior,Java,Аутсорсингова,7.0,6,Київ,1,SE,Software Engineer / Software Developer
02/12/2024 20:11,1,500,,,Державне підприємство / установа,5.0,3,Київ,1,"UI/UX, Product Design",UI/UX Designer
02/12/2024 20:12,1,3000,,,Продуктова,6.0,5,Не Україна,1,Marketing,Marketing Manager
02/12/2024 20:15,1,8000,,Інше,Аутстафінгова,8.0,5,Київ,1,DevOps,DevOps Engineer
02/12/2024 20:18,1,3400,,JavaScript,Продуктова,4.0,5,Київ,1,QA,Manual QA
02/12/2024 20:25,1,1800,Middle,,Продуктова,4.0,2,Київ,1,Analyst,BA (Business Analyst)
02/12/2024 20:26,1,6000,Middle,PHP,Продуктова,7.0,6,Не Україна,0,SE,Software Engineer / Software Developer
02/12/2024 20:34,1,5500,Head,,Продуктова,7.0,4,Київ,0,"UI/UX, Product Design",Head of Design
02/12/2024 20:36,1,7500,Senior,Java,Продуктова,15.0,6,Дніпро,1,SE,Software Engineer / Software Developer
02/12/2024 20:40,1,200,Intern/Trainee,,Державне підприємство / установа,0.1,3,Львів,0,Marketing,Marketing Manager
02/12/2024 20:43,1,800,Junior,,Продуктова,4.0,3,Київ,0,Artist/Animator,2D Artist
02/12/2024 20:45,1,5000,Senior,TypeScript,Стартап,7.0,5,Не Україна,1,SE,Software Engineer / Software Developer
02/12/2024 20:46,1,2850,,Java,Аутсорсингова,8.0,5,Не Україна,1,QA,Manual QA
02/12/2024 20:46,1,1300,Senior,,Продуктова,8.0,4,Київ,0,Marketing,Digital Marketing Manager
02/12/2024 20:47,1,3100,Senior,JavaScript,Продуктова,4.0,5,Дніпро,1,QA,General QA
02/12/2024 20:52,1,4200,,,Аутсорсингова,3.0,5,Київ,1,Other Mgmt,Program Manager
02/12/2024 20:55,1,750,Junior,C# / .NET,Продуктова,1.5,5,Київ,1,SE,Software Engineer / Software Developer
02/12/2024 20:56,1,885,Middle,C# / .NET,Продуктова,3.0,4,Не Україна,1,QA,Automation QA / AQA
02/12/2024 20:59,1,4800,Senior,Python,Аутстафінгова,11.0,5,Київ,1,SE,Software Engineer / Software Developer
02/12/2024 21:02,1,2100,Junior,TypeScript,Продуктова,2.0,2,Рівне,1,SE,Software Engineer / Software Developer
02/12/2024 21:07,1,2400,Middle,Dart,Аутсорсингова,3.0,5,Не Україна,1,SE,Software Engineer / Software Developer
02/12/2024 21:10,1,5225,Senior,Ruby,Аутстафінгова,10.0,5,Не Україна,1,SE,Software Engineer / Software Developer
02/12/2024 21:12,1,1100,Junior,TypeScript,Стартап,3.0,5,Харків,1,SE,Software Engineer / Software Developer
02/12/2024 21:16,1,3500,Senior,,Аутсорсингова,7.0,5,Не Україна,1,Analyst,BA (Business Analyst)
02/12/2024 21:20,1,300,Intern/Trainee,Python,Інша,0.5,4,Харків,1,DevOps,DevOps Engineer
02/12/2024 21:23,1,4700,Senior,C,Аутсорсингова,8.0,5,Не Україна,0,SE,Software Engineer / Software Developer
02/12/2024 21:30,1,3300,,,Продуктова,14.0,6,Київ,1,HR,Learning and Development / Training and Development
02/12/2024 21:31,1,4500,Senior,,Аутсорсингова,13.0,5,Київ,0,Consultant,ERP/CRM Consultant
02/12/2024 21:32,1,4272,Senior,,Продуктова,11.0,6,Львів,1,HR,Recruiter / Recruitment Specialist / Technical Recruiter
02/12/2024 21:32,1,850,Junior,C++,Аутсорсингова,0.5,4,Чернівці,1,SE,Software Engineer / Software Developer
02/12/2024 21:36,1,2030,Senior,Java,Аутсорсингова,3.0,5,Київ,1,SE,Software Engineer / Software Developer
02/12/2024 21:43,1,2200,Middle,JavaScript,Продуктова,3.0,5,Кропивницький,1,SE,Software Engineer / Software Developer
02/12/2024 21:44,1,2900,Senior,,Аутсорсингова,3.0,5,Не Україна,1,QA,Manual QA
02/12/2024 21:46,1,2000,,,Аутсорсингова,6.0,4,Харків,1,Marketing,Marketing Manager
02/12/2024 21:48,1,6500,,Go,Продуктова,8.0,4,Київ,1,SE,Software Engineer / Software Developer
02/12/2024 21:51,1,1500,,,Аутсорсингова,5.0,4,Київ,0,Marketing,Marketing Manager
02/12/2024 21:58,1,1500,Junior,,Аутсорсингова,0.1,6,Київ,1,Marketing,Marketing Manager
02/12/2024 22:02,1,1450,Middle,,Продуктова,1.0,4,Київ,1,Brand,Video Maker
02/12/2024 22:05,0,850,Middle,Swift,Стартап,2.0,4,Київ,1,SE,Software Engineer / Software Developer
02/12/2024 22:08,1,5000,,C++,Аутсорсингова,0.5,6,Львів,1,SE,Software Engineer / Software Developer
02/12/2024 22:08,1,1000,,,Аутсорсингова,8.0,6,Не Україна,1,Brand,Content Manager / Content Marketing Manager
02/12/2024 22:09,1,2700,Middle,TypeScript,Аутсорсингова,4.0,5,Полтава,1,SE,Software Engineer / Software Developer
02/12/2024 22:13,1,2000,Middle,,Аутсорсингова,7.0,3,Львів,1,Artist/Animator,3D Artist
02/12/2024 22:15,1,4200,,,Аутсорсингова,5.0,5,Київ,0,General Leadership,COO (Chief Operating Officer)
02/12/2024 22:16,1,5225,Senior,Java,Продуктова,5.0,5,Вінниця,1,SE,Software Engineer / Software Developer
02/12/2024 22:19,1,4000,Middle,Java,Продуктова,3.0,4,Київ,1,SE,Software Engineer / Software Developer
02/12/2024 22:23,1,2000,Middle,Swift,Аутсорсингова,6.0,4,Не Україна,0,SE,Software Engineer / Software Developer
02/12/2024 22:32,1,1500,Middle,SQL,Аутстафінгова,3.0,5,Кропивницький,1,QA,Data Quality Engineer
02/12/2024 22:52,1,2870,Middle,,Продуктова,3.0,4,Київ,0,Agile Mgmt,Product Owner (роль в скрамі)
02/12/2024 22:57,1,900,Junior,Python,Аутсорсингова,0.5,5,Київ,1,QA,Manual QA
02/12/2024 23:08,1,8000,Senior,,Продуктова,8.0,4,Не Україна,0,Project Mgmt,Project Manager
02/12/2024 23:10,1,900,Intern/Trainee,C++,Продуктова,0.5,5,Київ,1,SE,Software Engineer / Software Developer
02/12/2024 23:23,0,1200,Junior,,Продуктова,2.0,3,Дніпро,0,QA,Manual QA
02/12/2024 23:44,1,1800,,,Аутсорсингова,4.0,4,Івано-Франківськ,1,Project Mgmt,Project Manager
02/12/2024 23:45,1,4000,Senior,TypeScript,Продуктова,4.0,5,Не Україна,1,SE,Software Engineer / Software Developer
03/12/2024 00:12,1,8123,Senior,,Інша,8.0,5,Київ,1,Artist/Animator,VFX Artist
03/12/2024 00:23,1,8800,,Python,Стартап,7.0,6,Не Україна,0,DS,Data Engineer / Big Data Engineer
03/12/2024 00:47,1,6000,Senior,Java,Аутстафінгова,13.0,5,Львів,1,SE,Software Engineer / Software Developer
03/12/2024 01:10,1,3700,Senior,Java,Аутсорсингова,5.0,5,Дніпро,1,SE,Software Engineer / Software Developer
03/12/2024 01:15,0,1000,Middle,JavaScript,Аутсорсингова,3.0,4,Не Україна,1,SE,Software Engineer / Software Developer
03/12/2024 01:19,1,3600,Senior,PHP,Продуктова,6.0,4,Київ,0,SE,Software Engineer / Software Developer
03/12/2024 01:26,1,2400,Middle,TypeScript,Продуктова,4.0,3,Київ,0,SE,Software Engineer / Software Developer
03/12/2024 01:31,1,1500,Senior,TypeScript,Аутсорсингова,5.0,4,Київ,1,SE,Software Engineer / Software Developer
03/12/2024 01:36,1,9100,Senior,C# / .NET,Продуктова,13.0,5,Не Україна,1,SE,Software Engineer / Software Developer
03/12/2024 03:07,1,1900,Middle,,Продуктова,2.0,4,Не Україна,1,QA,Manual QA
03/12/2024 03:10,0,3700,Head,,Продуктова,7.0,5,Не Україна,0,Brand,Head of Communications
03/12/2024 03:54,1,1300,Middle,"Мови розробки БД (PL/SQL, Transact-SQL)",Аутсорсингова,6.0,4,Київ,1,DS,Data Engineer / Big Data Engineer
03/12/2024 03:58,1,4500,Senior,C,Продуктова,7.0,5,Львів,1,SE,Software Engineer / Software Developer
03/12/2024 04:46,1,12000,,TypeScript,Продуктова,15.0,6,Чернівці,1,DevOps,DevOps Engineer
03/12/2024 04:47,0,13000,Senior,ABAP,Фриланс,15.0,5,Не Україна,0,Analyst,BA (Business Analyst)
03/12/2024 05:04,1,600,Junior,,Продуктова,1.5,3,Київ,0,Support,Customer Support
03/12/2024 05:09,1,3200,,,Продуктова,10.0,5,Не Україна,1,Security,Penetration Tester
03/12/2024 05:19,1,6700,,,Аутсорсингова,7.0,6,Не Україна,1,Product Mgmt,Director of Product
03/12/2024 05:28,1,2950,,JavaScript,Аутсорсингова,8.0,5,Не Україна,1,QA,Manual QA
03/12/2024 05:30,1,2900,Middle,Java,Продуктова,5.0,4,Не Україна,1,SE,Software Engineer / Software Developer
03/12/2024 05:40,1,3500,Architect,,Аутсорсингова,3.0,5,Львів,1,Security,Security Architect
03/12/2024 05:54,1,3100,Senior,Java,Продуктова,11.0,5,Не Україна,1,SE,Software Engineer / Software Developer
03/12/2024 05:56,1,2150,Middle,JavaScript,Аутстафінгова,3.0,5,Львів,0,SE,Software Engineer / Software Developer
03/12/2024 05:58,1,2500,Middle,,Продуктова,3.0,5,Київ,0,Marketing,User Acquisition Manager
03/12/2024 06:01,1,5000,Senior,PHP,Продуктова,7.0,4,Не Україна,1,SE,Software Engineer / Software Developer
03/12/2024 06:21,1,2500,Senior,Python,Аутсорсингова,6.0,4,Миколаїв,1,QA,General QA
03/12/2024 06:21,1,1000,Junior,,Аутстафінгова,2.0,4,Львів,1,QA,Manual QA
03/12/2024 06:40,1,1800,,,Продуктова,3.0,2,Одеса,1,Project Mgmt,Project Manager
03/12/2024 07:00,1,1700,,,Продуктова,1.5,4,Київ,1,Product Mgmt,Product Manager
03/12/2024 07:03,1,5000,Senior,JavaScript,Продуктова,5.0,4,Київ,1,SE,Software Engineer / Software Developer
03/12/2024 07:10,1,1400,Middle,,Аутсорсингова,1.5,5,Не Україна,1,Marketing,Marketing Manager
03/12/2024 07:10,1,5300,Senior,C# / .NET,Продуктова,15.0,5,Київ,1,SE,Software Engineer / Software Developer
03/12/2024 07:27,1,750,,,Інша,5.0,5,Київ,0,Legal,Legal Counsel
03/12/2024 07:28,1,5950,Senior,,Продуктова,5.0,6,Київ,1,Product Mgmt,Product Manager
03/12/2024 07:29,1,3000,Middle,,Аутсорсингова,2.0,6,Київ,1,Marketing,Marketing Manager
03/12/2024 07:38,1,3000,Senior,C# / .NET,Продуктова,8.0,5,Не Україна,0,SE,Software Engineer / Software Developer
03/12/2024 07:43,1,3500,Middle,TypeScript,Продуктова,4.0,6,Львів,1,SE,Software Engineer / Software Developer
03/12/2024 07:48,1,8000,Tech Lead,Go,Продуктова,10.0,6,Дніпро,0,SE,Software Engineer / Software Developer
03/12/2024 07:52,1,2700,Senior,TypeScript,Аутстафінгова,5.0,5,Львів,1,SE,Software Engineer / Software Developer
03/12/2024 07:58,1,5700,,JavaScript,Продуктова,2.0,5,Київ,1,SE,Software Engineer / Software Developer
03/12/2024 07:59,1,1000,Middle,,Аутсорсингова,3.0,5,Дніпро,1,QA,Manual QA
03/12/2024 08:04,1,5500,Tech Lead,JavaScript,Продуктова,1.5,4,Київ,0,Project Mgmt,Delivery Manager
03/12/2024 08:05,1,300,Junior,,Продуктова,1.0,3,Вінниця,1,Support,Support
03/12/2024 08:05,1,560,Junior,Ruby,Продуктова,1.0,4,Дніпро,0,SE,Software Engineer / Software Developer
03/12/2024 08:10,1,3900,,,Аутсорсингова,6.0,5,Львів,1,Analyst,BA (Business Analyst)
03/12/2024 08:12,1,1300,,Python,Аутсорсингова,2.0,5,Львів,1,SysAdmin,SysAdmin
03/12/2024 08:15,1,1800,Senior,,Продуктова,4.0,4,Київ,1,Support,Customer Success Manager
03/12/2024 08:18,1,7000,Senior,TypeScript,Продуктова,8.0,6,Не Україна,0,SE,Software Engineer / Software Developer
03/12/2024 08:19,1,1700,,,Продуктова,4.0,6,Київ,0,"UI/UX, Product Design",UI/UX Writer
03/12/2024 08:19,1,1200,Junior,,Продуктова,1.5,6,Київ,0,Brand,PR Manager
03/12/2024 08:20,1,3500,Senior,C# / .NET,Аутсорсингова,6.0,4,Вінниця,1,SE,Software Engineer / Software Developer
03/12/2024 08:24,1,2300,Middle,TypeScript,Продуктова,3.0,4,Львів,0,SE,Software Engineer / Software Developer
03/12/2024 08:28,1,2100,Middle,,Продуктова,3.0,5,Київ,1,Brand,SMM (Social Media Manager)
03/12/2024 08:30,1,6200,Senior,Python,Продуктова,5.0,4,Київ,1,SE,Software Engineer / Software Developer
03/12/2024 08:30,1,3000,Middle,,Продуктова,2.0,4,Київ,1,DevOps,DevOps Engineer
03/12/2024 08:32,1,2250,Middle,,Аутсорсингова,4.0,5,Вінниця,0,QA,Manual QA
03/12/2024 08:32,1,500,Junior,Java,Аутсорсингова,0.5,5,Одеса,1,SE,Software Engineer / Software Developer
03/12/2024 08:35,1,7900,Architect,,Аутсорсингова,5.0,6,Не Україна,1,SE,Solution Architect
03/12/2024 08:37,1,3000,,,Продуктова,7.0,6,Не Україна,0,HR,Compensation and Benefit Specialist
03/12/2024 08:37,1,5500,Senior,,Продуктова,9.0,6,Не Україна,1,Other Mgmt,Game Producer
03/12/2024 08:38,1,3500,Senior,PHP,Продуктова,9.0,5,Не Україна,0,SE,Software Engineer / Software Developer
03/12/2024 08:38,1,1800,Middle,,Продуктова,6.0,5,Не Україна,1,Marketing,Product Marketing Manager
03/12/2024 08:38,1,1553,Middle,TypeScript,Аутсорсингова,3.0,5,Не Україна,1,QA,Manual QA
03/12/2024 08:38,1,1200,Head,,Інша,5.0,4,Київ,1,Marketing,Head of Digital Marketing
03/12/2024 08:40,1,5800,Senior,JavaScript,Аутсорсингова,8.0,4,Харків,1,SE,Software Engineer / Software Developer
03/12/2024 08:40,1,10000,,,Інша,10.0,5,Не Україна,1,Marketing,CMO (Chief Marketing Officer)
03/12/2024 08:40,0,1420,Junior,JavaScript,Аутсорсингова,3.0,4,Не Україна,0,SE,Software Engineer / Software Developer
03/12/2024 08:41,1,8671,Senior,Scala,Продуктова,4.0,5,Київ,1,SE,Software Engineer / Software Developer
03/12/2024 08:42,1,2750,Middle,Swift,Продуктова,8.0,5,Не Україна,0,SE,Software Engineer / Software Developer
03/12/2024 08:42,1,3884,Middle,PHP,Продуктова,13.0,4,Львів,1,SE,Software Engineer / Software Developer
03/12/2024 08:42,1,10000,Middle,,Продуктова,7.0,4,Київ,1,"UI/UX, Product Design",Product Designer
03/12/2024 08:43,0,2500,Senior,,Аутсорсингова,8.0,5,Не Україна,1,QA,Manual QA
03/12/2024 08:43,1,4100,Senior,TypeScript,Продуктова,8.0,4,Не Україна,0,SE,Software Engineer / Software Developer
03/12/2024 08:44,1,2100,Middle,,Аутсорсингова,4.0,5,Не Україна,1,QA,Manual QA
03/12/2024 08:45,1,4500,Senior,Java,Аутсорсингова,10.0,5,Не Україна,1,SE,Software Engineer / Software Developer
03/12/2024 08:46,1,1150,Senior,,Продуктова,7.0,5,Не Україна,1,HR,Recruiter / Recruitment Specialist / Technical Recruiter
03/12/2024 08:47,1,4000,Senior,Python,Аутсорсингова,7.0,5,Не Україна,1,SE,Software Engineer / Software Developer
03/12/2024 08:47,1,6000,Senior,Go,Продуктова,3.0,4,Не Україна,1,DevOps,DevOps Engineer
03/12/2024 08:47,1,5000,Senior,,Продуктова,10.0,3,Не Україна,1,Product Mgmt,Product Manager
03/12/2024 08:47,1,8500,Senior,Python,Аутстафінгова,3.0,6,Івано-Франківськ,1,DevOps,Cloud Engineer
03/12/2024 08:48,1,1600,Middle,,Продуктова,2.0,5,Київ,0,Marketing,Performance Marketing Manager
03/12/2024 08:49,1,3000,Middle,C# / .NET,Продуктова,4.0,4,Київ,1,SE,Software Engineer / Software Developer
03/12/2024 08:49,1,1600,,,Продуктова,5.0,5,Не Україна,1,HR,HR Business Partner
03/12/2024 08:50,1,6500,Senior,Go,Продуктова,8.0,5,Не Україна,1,DevOps,Cloud Engineer
03/12/2024 08:53,1,5000,Senior,Ruby,Продуктова,11.0,4,Львів,1,SE,Software Engineer / Software Developer
03/12/2024 08:53,1,2400,Middle,PHP,Аутсорсингова,4.0,5,Не Україна,1,SE,Software Engineer / Software Developer
03/12/2024 08:54,1,3250,Senior,,Аутсорсингова,11.0,6,Не Україна,1,"UI/UX, Product Design",UI/UX Designer
03/12/2024 08:55,1,4230,Senior,C# / .NET,Продуктова,5.0,5,Київ,0,SE,Software Engineer / Software Developer
03/12/2024 08:56,1,4400,Middle,,Аутсорсингова,5.0,5,Не Україна,1,Analyst,BA (Business Analyst)
03/12/2024 08:56,1,1300,Junior,,Продуктова,0.5,5,Не Україна,0,HR,HR Administrator
03/12/2024 08:58,1,1550,Middle,TypeScript,Інша,3.0,4,Не Україна,1,SE,Software Engineer / Software Developer
03/12/2024 08:59,1,2600,Senior,,Продуктова,6.0,5,Не Україна,0,HR,Talent Acquisition Manager/Talent Acquisition Specialist
03/12/2024 09:00,1,1550,Junior,,Аутсорсингова,3.0,3,Одеса,1,Analyst,BA (Business Analyst)
03/12/2024 09:02,1,4000,Senior,,Продуктова,5.0,5,Не Україна,0,DevOps,Cloud Engineer
03/12/2024 09:02,1,3400,Middle,Python,Аутсорсингова,5.0,5,Одеса,1,SE,Software Engineer / Software Developer
03/12/2024 09:03,1,5200,Senior,,Аутсорсингова,14.0,5,Київ,0,Consultant,Tech Consultant
03/12/2024 09:03,1,5200,Senior,Python,Продуктова,7.0,5,Не Україна,1,SE,Software Engineer / Software Developer
03/12/2024 09:05,1,8000,Senior,,Продуктова,8.0,6,Не Україна,0,Product Mgmt,Product Manager
03/12/2024 09:06,1,8000,,Go,Продуктова,15.0,5,Не Україна,1,DBA,DBA (Database administrator)
03/12/2024 09:07,1,3400,Senior,TypeScript,Аутстафінгова,5.0,6,Не Україна,1,QA,Automation QA / AQA
03/12/2024 09:07,1,4600,Senior,,Аутстафінгова,9.0,4,Не Україна,0,QA,Manual QA
03/12/2024 09:08,1,3600,Senior,,Продуктова,7.0,5,Київ,1,QA,General QA
03/12/2024 09:09,0,2800,Senior,,Продуктова,9.0,5,Не Україна,1,QA,Manual QA
03/12/2024 09:09,1,550,Junior,C# / .NET,Аутсорсингова,0.25,5,Львів,1,SE,Software Engineer / Software Developer
03/12/2024 09:10,1,7500,,,Аутсорсингова,5.0,6,Не Україна,1,General Leadership,Managing Director
03/12/2024 09:13,1,500,,,Продуктова,0.1,6,Дніпро,1,Analyst,BA (Business Analyst)
03/12/2024 09:13,1,5000,Senior,,Аутсорсингова,5.0,5,Не Україна,1,Analyst,BA (Business Analyst)
03/12/2024 09:13,1,450,Junior,Python,Аутсорсингова,1.5,4,Одеса,1,SE,Software Engineer / Software Developer
03/12/2024 09:14,1,1140,Junior,Python,Аутсорсингова,1.5,5,Київ,1,SE,Software Engineer / Software Developer
03/12/2024 09:16,0,800,Junior,,Аутсорсингова,1.5,5,Не Україна,0,Artist/Animator,Character Artist
03/12/2024 09:18,1,1500,Middle,,Продуктова,3.0,3,Львів,1,Artist/Animator,2D Artist
03/12/2024 09:20,1,2800,Middle,,Аутсорсингова,3.0,5,Львів,1,DevOps,DevOps Engineer
03/12/2024 09:21,0,1500,Middle,,Продуктова,2.0,4,Київ,0,Brand,Employer Brand Manager
03/12/2024 09:23,1,3900,Senior,Kotlin,Аутсорсингова,9.0,5,Хмельницький,1,SE,Software Engineer / Software Developer
03/12/2024 09:23,1,500,,,Аутсорсингова,0.5,4,Чернівці,1,Sales,Lead Generation Specialist
03/12/2024 09:23,1,6700,Senior,PHP,Продуктова,13.0,4,Не Україна,1,SE,Software Engineer / Software Developer
03/12/2024 09:23,1,6000,Senior,TypeScript,Продуктова,11.0,6,Івано-Франківськ,1,QA,Automation QA / AQA
03/12/2024 09:27,1,5000,Senior,C# / .NET,Аутсорсингова,15.0,4,Не Україна,0,SE,Software Engineer / Software Developer
03/12/2024 09:28,1,1200,Junior,,Аутсорсингова,7.0,5,Не Україна,1,QA,Manual QA
03/12/2024 09:31,1,1900,Middle,Scala,Аутсорсингова,1.5,6,Львів,1,DS,Data Scientist
03/12/2024 09:32,1,3400,Senior,Powershell,Аутстафінгова,9.0,5,Київ,1,DevOps,DevOps Engineer
03/12/2024 09:34,1,7000,Senior,Python,Аутсорсингова,12.0,5,Київ,1,DevOps,DevOps Engineer
03/12/2024 09:34,1,4000,Middle,,Аутсорсингова,3.0,6,Не Україна,1,Analyst,BA (Business Analyst)
03/12/2024 09:34,1,6000,Senior,C# / .NET,Аутсорсингова,10.0,5,Не Україна,1,SE,Software Engineer / Software Developer
03/12/2024 09:38,1,3700,Senior,Python,Аутсорсингова,10.0,5,Не Україна,1,Analyst,BA (Business Analyst)
03/12/2024 09:38,1,1000,Middle,,Інша,3.0,4,Київ,1,HR,HR People Partner
03/12/2024 09:40,0,3000,,,Аутсорсингова,6.0,5,Не Україна,1,QA,General QA
03/12/2024 09:41,1,2800,Senior,JavaScript,Продуктова,4.0,6,Київ,1,QA,Automation QA / AQA
03/12/2024 09:41,1,4500,Senior,C# / .NET,Аутсорсингова,5.0,5,Не Україна,0,SE,Software Engineer / Software Developer
03/12/2024 09:41,1,4500,,"Мови розробки БД (PL/SQL, Transact-SQL)",Продуктова,4.0,4,Не Україна,1,SE,Software Engineer / Software Developer
03/12/2024 09:42,1,2000,Middle,TypeScript,Продуктова,1.0,4,Не Україна,0,SE,Software Engineer / Software Developer
03/12/2024 09:43,1,10000,,PHP,Продуктова,12.0,4,Не Україна,1,Other Mgmt,Engineering Manager
03/12/2024 09:45,1,1150,Senior,,Аутсорсингова,3.0,6,Полтава,1,HR,HR Generalist
03/12/2024 09:45,1,3000,Middle,TypeScript,Продуктова,3.0,4,Львів,1,SE,Software Engineer / Software Developer
03/12/2024 09:45,0,1000,Junior,Python,Аутсорсингова,1.0,6,Київ,1,QA,Automation QA / AQA
03/12/2024 09:45,1,700,Junior,,Аутстафінгова,0.5,5,Вінниця,1,Project Mgmt,Project Manager
03/12/2024 09:46,1,1650,Middle,,Продуктова,5.0,5,Вінниця,1,QA,Manual QA
03/12/2024 09:47,1,1700,Middle,,Аутсорсингова,4.0,5,Київ,1,HR,HR Manager / HR specialist
03/12/2024 09:49,0,1650,Senior,,Аутсорсингова,10.0,5,Львів,1,Marketing,Digital Marketing Manager
03/12/2024 09:49,1,6500,,Python,Аутсорсингова,5.0,5,Київ,1,DevOps,DevOps Engineer
03/12/2024 09:49,1,6100,Senior,C++,Аутстафінгова,15.0,6,Не Україна,1,SE,Software Engineer / Software Developer
03/12/2024 09:52,1,4500,,Python,Аутстафінгова,4.0,4,Київ,0,DevOps,DevOps Engineer
